date,team,line
05/20/15,ATL,-1.5
05/20/15,CLE,1.5
05/21/15,GSW,-10.0
05/21/15,HOU,10.0
05/22/15,ATL,-2.0
05/22/15,CLE,2.0
05/23/15,HOU,0.0
05/23/15,GSW,0.0
05/24/15,CLE,-8.5
05/24/15,ATL,8.5
05/25/15,HOU,4.5
05/25/15,GSW,-4.5
05/26/15,CLE,-8.5
05/26/15,ATL,8.5
05/27/15,GSW,-10.0
05/27/15,HOU,10.0
06/04/15,GSW,-6.0
06/04/15,CLE,6.0
06/07/15,GSW,-7.5
06/07/15,CLE,7.5
06/09/15,CLE,1.5
06/09/15,GSW,-1.5
06/11/15,CLE,3.5
06/11/15,GSW,-3.5
06/14/15,GSW,-9.5
06/14/15,CLE,9.5
06/16/15,CLE,4.0
06/16/15,GSW,-4.0
10/27/15,CHI,-4.0
10/27/15,CLE,4.0
10/27/15,ATL,-6.5
10/27/15,DET,6.5
10/27/15,GSW,-10.0
10/27/15,NOP,10.0
10/28/15,MIL,-5.0
10/28/15,NYK,5.0
10/28/15,BOS,-12.5
10/28/15,PHI,12.5
10/28/15,MEM,-5.0
10/28/15,CLE,5.0
10/28/15,MIA,-6.5
10/28/15,CHA,6.5
10/28/15,SAC,5.5
10/28/15,LAC,-5.5
10/28/15,LAL,-3.0
10/28/15,MIN,3.0
10/28/15,ORL,4.0
10/28/15,WAS,-4.0
10/28/15,BKN,4.5
10/28/15,CHI,-4.5
10/28/15,DET,1.0
10/28/15,UTA,-1.0
10/28/15,TOR,-5.5
10/28/15,IND,5.5
10/28/15,HOU,-10.0
10/28/15,DEN,10.0
10/28/15,PHX,-5.0
10/28/15,DAL,5.0
10/28/15,OKC,-4.5
10/28/15,SAS,4.5
10/28/15,POR,-2.5
10/28/15,NOP,2.5
10/29/15,LAC,-11.0
10/29/15,DAL,11.0
10/29/15,NYK,4.5
10/29/15,ATL,-4.5
10/29/15,IND,3.0
10/29/15,MEM,-3.0
10/30/15,MIL,2.0
10/30/15,WAS,-2.0
10/30/15,CLE,-5.5
10/30/15,MIA,5.5
10/30/15,BOS,-2.0
10/30/15,TOR,2.0
10/30/15,ATL,-4.0
10/30/15,CHA,4.0
10/30/15,SAC,-7.0
10/30/15,LAL,7.0
10/30/15,ORL,7.5
10/30/15,OKC,-7.5
10/30/15,DEN,-3.5
10/30/15,MIN,3.5
10/30/15,DET,2.5
10/30/15,CHI,-2.5
10/30/15,HOU,1.0
10/30/15,GSW,-1.0
10/30/15,PHI,7.5
10/30/15,UTA,-7.5
10/30/15,SAS,-14.0
10/30/15,BKN,14.0
10/30/15,PHX,-4.5
10/30/15,POR,4.5
10/31/15,LAC,-10.5
10/31/15,SAC,10.5
10/31/15,MEM,-12.0
10/31/15,BKN,12.0
10/31/15,IND,-3.0
10/31/15,UTA,3.0
10/31/15,NOP,5.5
10/31/15,GSW,-5.5
10/31/15,POR,-3.0
10/31/15,PHX,3.0
10/31/15,WAS,-7.0
10/31/15,NYK,7.0
11/01/15,CHI,-7.5
11/01/15,ORL,7.5
11/01/15,BOS,5.5
11/01/15,SAS,-5.5
11/01/15,MIA,-4.0
11/01/15,HOU,4.0
11/01/15,CHA,2.0
11/01/15,ATL,-2.0
11/01/15,LAL,4.0
11/01/15,DAL,-4.0
11/01/15,TOR,-6.5
11/01/15,MIL,6.5
11/01/15,OKC,-12.5
11/01/15,DEN,12.5
11/02/15,LAC,-9.0
11/02/15,PHX,9.0
11/02/15,NYK,7.5
11/02/15,SAS,-7.5
11/02/15,BKN,1.0
11/02/15,MIL,-1.0
11/02/15,HOU,3.5
11/02/15,OKC,-3.5
11/02/15,PHI,12.5
11/02/15,CLE,-12.5
11/02/15,MIN,-4.0
11/02/15,POR,4.0
11/02/15,GSW,-9.0
11/02/15,MEM,9.0
11/03/15,MIA,-3.5
11/03/15,ATL,3.5
11/03/15,CHA,4.0
11/03/15,CHI,-4.0
11/03/15,SAC,4.5
11/03/15,MEM,-4.5
11/03/15,LAL,-1.5
11/03/15,DEN,1.5
11/03/15,DAL,1.5
11/03/15,TOR,-1.5
11/03/15,NOP,-4.0
11/03/15,ORL,4.0
11/03/15,DET,-4.5
11/03/15,IND,4.5
11/04/15,MIL,-9.0
11/04/15,PHI,9.0
11/04/15,CLE,-10.0
11/04/15,NYK,10.0
11/04/15,ATL,-8.0
11/04/15,BKN,8.0
11/04/15,UTA,-6.0
11/04/15,POR,6.0
11/04/15,IND,2.0
11/04/15,BOS,-2.0
11/04/15,HOU,-8.5
11/04/15,ORL,8.5
11/04/15,PHX,-9.5
11/04/15,SAC,9.5
11/04/15,OKC,-8.0
11/04/15,TOR,8.0
11/04/15,GSW,-7.5
11/04/15,LAC,7.5
11/04/15,WAS,3.5
11/04/15,SAS,-3.5
11/05/15,CHI,-1.0
11/05/15,OKC,1.0
11/05/15,DAL,-4.0
11/05/15,CHA,4.0
11/05/15,DEN,2.0
11/05/15,UTA,-2.0
11/05/15,MIN,4.0
11/05/15,MIA,-4.0
11/05/15,POR,3.5
11/05/15,MEM,-3.5
11/06/15,CLE,-13.5
11/06/15,PHI,13.5
11/06/15,BOS,-1.0
11/06/15,WAS,1.0
11/06/15,SAC,6.0
11/06/15,HOU,-6.0
11/06/15,NYK,-1.5
11/06/15,MIL,1.5
11/06/15,ORL,5.5
11/06/15,TOR,-5.5
11/06/15,BKN,-3.0
11/06/15,LAL,3.0
11/06/15,IND,0.0
11/06/15,MIA,-0.0
11/06/15,NOP,3.0
11/06/15,ATL,-3.0
11/06/15,PHX,-4.0
11/06/15,DET,4.0
11/06/15,GSW,-17.5
11/06/15,DEN,17.5
11/07/15,MIL,-6.5
11/07/15,BKN,6.5
11/07/15,CHI,-9.0
11/07/15,MIN,9.0
11/07/15,LAC,-6.5
11/07/15,HOU,6.5
11/07/15,ATL,-5.0
11/07/15,WAS,5.0
11/07/15,UTA,-2.0
11/07/15,MEM,2.0
11/07/15,SAC,13.0
11/07/15,GSW,-13.0
11/07/15,DAL,-5.0
11/07/15,NOP,5.0
11/07/15,PHI,4.0
11/07/15,ORL,-4.0
11/07/15,SAS,-9.5
11/07/15,CHA,9.5
11/08/15,CLE,-7.0
11/08/15,IND,7.0
11/08/15,MIA,-2.5
11/08/15,TOR,2.5
11/08/15,NYK,-5.0
11/08/15,LAL,5.0
11/08/15,OKC,-8.5
11/08/15,PHX,8.5
11/08/15,POR,-2.0
11/08/15,DET,2.0
11/09/15,LAC,-7.0
11/09/15,MEM,7.0
11/09/15,ATL,-8.5
11/09/15,MIN,8.5
11/09/15,SAC,7.5
11/09/15,SAS,-7.5
11/09/15,DEN,1.0
11/09/15,POR,-1.0
11/09/15,IND,-4.5
11/09/15,ORL,4.5
11/09/15,PHI,10.0
11/09/15,CHI,-10.0
11/09/15,GSW,-12.0
11/09/15,DET,12.0
11/10/15,MIL,1.5
11/10/15,BOS,-1.5
11/10/15,CLE,-6.0
11/10/15,UTA,6.0
11/10/15,MIA,-11.5
11/10/15,LAL,11.5
11/10/15,NOP,-3.0
11/10/15,DAL,3.0
11/10/15,TOR,-7.5
11/10/15,NYK,7.5
11/10/15,MIN,3.5
11/10/15,CHA,-3.5
11/10/15,WAS,6.0
11/10/15,OKC,-6.0
11/11/15,BOS,-3.0
11/11/15,IND,3.0
11/11/15,MEM,7.0
11/11/15,GSW,-7.0
11/11/15,ATL,-11.0
11/11/15,NOP,11.0
11/11/15,CHA,-6.0
11/11/15,NYK,6.0
11/11/15,SAC,1.0
11/11/15,DET,-1.0
11/11/15,ORL,-8.0
11/11/15,LAL,8.0
11/11/15,DAL,6.5
11/11/15,LAC,-6.5
11/11/15,DEN,-3.0
11/11/15,MIL,3.0
11/11/15,HOU,-11.5
11/11/15,BKN,11.5
11/11/15,PHI,9.5
11/11/15,TOR,-9.5
11/11/15,POR,6.5
11/11/15,SAS,-6.5
11/12/15,MIA,-4.0
11/12/15,UTA,4.0
11/12/15,PHX,-1.0
11/12/15,LAC,1.0
11/12/15,MIN,10.0
11/12/15,GSW,-10.0
11/13/15,CHI,-6.5
11/13/15,CHA,6.5
11/13/15,BOS,1.0
11/13/15,ATL,-1.0
11/13/15,MEM,-6.5
11/13/15,POR,6.5
11/13/15,SAC,-6.5
11/13/15,BKN,6.5
11/13/15,NYK,6.5
11/13/15,CLE,-6.5
11/13/15,ORL,1.0
11/13/15,UTA,-1.0
11/13/15,DAL,-8.0
11/13/15,LAL,8.0
11/13/15,DEN,5.5
11/13/15,HOU,-5.5
11/13/15,IND,-7.5
11/13/15,MIN,7.5
11/13/15,TOR,-10.0
11/13/15,NOP,10.0
11/13/15,OKC,-13.5
11/13/15,PHI,13.5
11/14/15,MIL,5.0
11/14/15,CLE,-5.0
11/14/15,LAC,-3.5
11/14/15,DET,3.5
11/14/15,HOU,-6.0
11/14/15,DAL,6.0
11/14/15,SAS,-16.0
11/14/15,PHI,16.0
11/14/15,PHX,-7.5
11/14/15,DEN,7.5
11/14/15,GSW,-17.0
11/14/15,BKN,17.0
11/14/15,WAS,-6.0
11/14/15,ORL,6.0
11/15/15,ATL,-4.0
11/15/15,UTA,4.0
11/15/15,CHA,-4.5
11/15/15,POR,4.5
11/15/15,SAC,2.0
11/15/15,TOR,-2.0
11/15/15,NYK,-2.5
11/15/15,NOP,2.5
11/15/15,LAL,4.0
11/15/15,DET,-4.0
11/15/15,OKC,-5.5
11/15/15,BOS,5.5
11/15/15,MIN,4.0
11/15/15,MEM,-4.0
11/16/15,CHI,-5.5
11/16/15,IND,5.5
11/16/15,MEM,-2.5
11/16/15,OKC,2.5
11/16/15,HOU,-4.5
11/16/15,BOS,4.5
11/16/15,PHI,8.0
11/16/15,DAL,-8.0
11/16/15,SAS,-12.5
11/16/15,POR,12.5
11/16/15,PHX,-11.5
11/16/15,LAL,11.5
11/17/15,MIA,-8.5
11/17/15,MIN,8.5
11/17/15,NYK,0.0
11/17/15,CHA,-0.0
11/17/15,BKN,4.0
11/17/15,ATL,-4.0
11/17/15,NOP,-6.0
11/17/15,DEN,6.0
11/17/15,DET,4.5
11/17/15,CLE,-4.5
11/17/15,GSW,-9.5
11/17/15,TOR,9.5
11/17/15,WAS,-4.0
11/17/15,MIL,4.0
11/18/15,BOS,-4.5
11/18/15,DAL,4.5
11/18/15,ATL,-3.5
11/18/15,SAC,3.5
11/18/15,CHA,-6.5
11/18/15,BKN,6.5
11/18/15,UTA,-4.0
11/18/15,TOR,4.0
11/18/15,ORL,-4.0
11/18/15,MIN,4.0
11/18/15,HOU,-7.0
11/18/15,POR,7.0
11/18/15,PHI,7.5
11/18/15,IND,-7.5
11/18/15,SAS,-13.5
11/18/15,DEN,13.5
11/18/15,PHX,-2.5
11/18/15,CHI,2.5
11/18/15,OKC,-10.0
11/18/15,NOP,10.0
11/19/15,CLE,-10.0
11/19/15,MIL,10.0
11/19/15,LAC,7.0
11/19/15,GSW,-7.0
11/19/15,MIA,-8.0
11/19/15,SAC,8.0
11/20/15,BOS,-9.0
11/20/15,BKN,9.0
11/20/15,MEM,-3.5
11/20/15,HOU,3.5
11/20/15,CHA,-11.0
11/20/15,PHI,11.0
11/20/15,LAL,6.5
11/20/15,TOR,-6.5
11/20/15,DAL,-1.5
11/20/15,UTA,1.5
11/20/15,DEN,3.0
11/20/15,PHX,-3.0
11/20/15,NOP,7.0
11/20/15,SAS,-7.0
11/20/15,OKC,-6.5
11/20/15,NYK,6.5
11/20/15,MIN,2.5
11/20/15,DET,-2.5
11/20/15,POR,3.5
11/20/15,LAC,-3.5
11/20/15,GSW,-9.5
11/20/15,CHI,9.5
11/21/15,CLE,-5.5
11/21/15,ATL,5.5
11/21/15,MIA,-13.0
11/21/15,PHI,13.0
11/21/15,ORL,-3.0
11/21/15,SAC,3.0
11/21/15,IND,-5.5
11/21/15,MIL,5.5
11/21/15,DET,-1.0
11/21/15,WAS,1.0
11/21/15,HOU,-4.0
11/21/15,NYK,4.0
11/21/15,SAS,-8.0
11/21/15,MEM,8.0
11/22/15,LAC,-6.0
11/22/15,TOR,6.0
11/22/15,LAL,3.0
11/22/15,POR,-3.0
11/22/15,BKN,5.5
11/22/15,BOS,-5.5
11/22/15,DEN,12.5
11/22/15,GSW,-12.5
11/22/15,NOP,-1.0
11/22/15,PHX,1.0
11/22/15,OKC,-3.5
11/22/15,DAL,3.5
11/23/15,MIL,2.0
11/23/15,DET,-2.0
11/23/15,CLE,-9.0
11/23/15,ORL,9.0
11/23/15,MIA,-5.0
11/23/15,NYK,5.0
11/23/15,CHA,-4.5
11/23/15,SAC,4.5
11/23/15,UTA,-2.5
11/23/15,OKC,2.5
11/23/15,SAS,-9.5
11/23/15,PHX,9.5
11/23/15,MIN,-7.5
11/23/15,PHI,7.5
11/24/15,MEM,-3.0
11/24/15,DAL,3.0
11/24/15,ATL,-3.0
11/24/15,BOS,3.0
11/24/15,DEN,7.0
11/24/15,LAC,-7.0
11/24/15,POR,3.0
11/24/15,CHI,-3.0
11/24/15,GSW,-17.0
11/24/15,LAL,17.0
11/24/15,WAS,-2.5
11/24/15,IND,2.5
11/25/15,MIL,-4.5
11/25/15,SAC,4.5
11/25/15,BOS,-10.5
11/25/15,PHI,10.5
11/25/15,LAC,-4.5
11/25/15,UTA,4.5
11/25/15,CHA,-3.5
11/25/15,WAS,3.5
11/25/15,ORL,-1.5
11/25/15,NYK,1.5
11/25/15,DET,-1.5
11/25/15,MIA,1.5
11/25/15,TOR,2.5
11/25/15,CLE,-2.5
11/25/15,HOU,-3.5
11/25/15,MEM,3.5
11/25/15,SAS,-9.5
11/25/15,DAL,9.5
11/25/15,PHX,-4.0
11/25/15,NOP,4.0
11/25/15,OKC,-12.0
11/25/15,BKN,12.0
11/25/15,MIN,3.0
11/25/15,ATL,-3.0
11/27/15,BOS,-3.0
11/27/15,WAS,3.0
11/27/15,LAC,-6.5
11/27/15,NOP,6.5
11/27/15,MEM,-3.0
11/27/15,ATL,3.0
11/27/15,CHA,4.0
11/27/15,CLE,-4.0
11/27/15,SAC,-2.0
11/27/15,MIN,2.0
11/27/15,NYK,1.5
11/27/15,MIA,-1.5
11/27/15,ORL,-3.5
11/27/15,MIL,3.5
11/27/15,DEN,9.0
11/27/15,SAS,-9.0
11/27/15,IND,-3.5
11/27/15,CHI,3.5
11/27/15,HOU,-10.5
11/27/15,PHI,10.5
11/27/15,PHX,8.5
11/27/15,GSW,-8.5
11/27/15,OKC,-8.0
11/27/15,DET,8.0
11/28/15,CLE,-9.0
11/28/15,BKN,9.0
11/28/15,UTA,-6.5
11/28/15,NOP,6.5
11/28/15,DAL,-9.0
11/28/15,DEN,9.0
11/28/15,SAS,-7.5
11/28/15,ATL,7.5
11/28/15,POR,-8.5
11/28/15,LAL,8.5
11/28/15,GSW,-15.0
11/28/15,SAC,15.0
11/28/15,WAS,3.0
11/28/15,TOR,-3.0
11/29/15,LAC,-9.0
11/29/15,MIN,9.0
11/29/15,MEM,-12.5
11/29/15,PHI,12.5
11/29/15,CHA,-6.5
11/29/15,MIL,6.5
11/29/15,NYK,3.0
11/29/15,HOU,-3.0
11/29/15,LAL,10.0
11/29/15,IND,-10.0
11/29/15,ORL,1.5
11/29/15,BOS,-1.5
11/29/15,BKN,5.0
11/29/15,DET,-5.0
11/29/15,TOR,-3.5
11/29/15,PHX,3.5
11/30/15,MIL,-3.5
11/30/15,DEN,3.5
11/30/15,CHI,4.0
11/30/15,SAS,-4.0
11/30/15,LAC,-7.5
11/30/15,POR,7.5
11/30/15,ATL,2.0
11/30/15,OKC,-2.0
11/30/15,MIA,-4.5
11/30/15,BOS,4.5
11/30/15,UTA,7.5
11/30/15,GSW,-7.5
11/30/15,SAC,0.0
11/30/15,DAL,0.0
11/30/15,DET,-4.5
11/30/15,HOU,4.5
12/01/15,CLE,-8.5
12/01/15,WAS,8.5
12/01/15,BKN,3.0
12/01/15,PHX,-3.0
12/01/15,NOP,0.0
12/01/15,MEM,0.0
12/01/15,PHI,-1.5
12/01/15,LAL,1.5
12/01/15,MIN,-1.5
12/01/15,ORL,1.5
12/01/15,POR,0.0
12/01/15,DAL,-0.0
12/02/15,CHI,-9.5
12/02/15,DEN,9.5
12/02/15,LAC,0.0
12/02/15,IND,0.0
12/02/15,ATL,-3.5
12/02/15,TOR,3.5
12/02/15,CHA,9.0
12/02/15,GSW,-9.0
12/02/15,NYK,-9.0
12/02/15,PHI,9.0
12/02/15,DET,-4.0
12/02/15,PHX,4.0
12/02/15,HOU,-4.0
12/02/15,NOP,4.0
12/02/15,SAS,-12.0
12/02/15,MIL,12.0
12/02/15,WAS,-10.0
12/02/15,LAL,10.0
12/03/15,MEM,3.0
12/03/15,SAS,-3.0
12/03/15,MIA,3.5
12/03/15,OKC,-3.5
12/03/15,UTA,-4.0
12/03/15,ORL,4.0
12/03/15,SAC,2.0
12/03/15,BOS,-2.0
12/03/15,TOR,-10.0
12/03/15,DEN,10.0
12/03/15,POR,2.5
12/03/15,IND,-2.5
12/04/15,ATL,-11.5
12/04/15,LAL,11.5
12/04/15,NYK,-3.5
12/04/15,BKN,3.5
12/04/15,DAL,-5.0
12/04/15,HOU,5.0
12/04/15,NOP,4.5
12/04/15,CLE,-4.5
12/04/15,DET,-6.5
12/04/15,MIL,6.5
12/04/15,WAS,1.5
12/04/15,PHX,-1.5
12/05/15,MIL,2.0
12/05/15,NYK,-2.0
12/05/15,CHI,-5.5
12/05/15,CHA,5.5
12/05/15,LAC,-2.5
12/05/15,ORL,2.5
12/05/15,MIA,-5.0
12/05/15,CLE,5.0
12/05/15,UTA,2.0
12/05/15,IND,-2.0
12/05/15,TOR,7.5
12/05/15,GSW,-7.5
12/05/15,HOU,-3.0
12/05/15,SAC,3.0
12/05/15,PHI,3.5
12/05/15,DEN,-3.5
12/05/15,SAS,-8.5
12/05/15,BOS,8.5
12/05/15,MIN,-1.5
12/05/15,POR,1.5
12/06/15,MEM,-5.5
12/06/15,PHX,5.5
12/06/15,BKN,11.0
12/06/15,GSW,-11.0
12/06/15,DET,-9.5
12/06/15,LAL,9.5
12/06/15,OKC,-11.0
12/06/15,SAC,11.0
12/06/15,WAS,2.5
12/06/15,DAL,-2.5
12/07/15,MIL,1.0
12/07/15,POR,-1.0
12/07/15,CHI,-6.5
12/07/15,PHX,6.5
12/07/15,MIA,-8.0
12/07/15,WAS,8.0
12/07/15,CHA,-3.0
12/07/15,DET,3.0
12/07/15,NYK,1.0
12/07/15,DAL,-1.0
12/07/15,NOP,1.5
12/07/15,BOS,-1.5
12/07/15,TOR,-11.5
12/07/15,LAL,11.5
12/07/15,PHI,12.0
12/07/15,SAS,-12.0
12/07/15,MIN,3.0
12/07/15,LAC,-3.0
12/08/15,CLE,-9.0
12/08/15,POR,9.0
12/08/15,MEM,2.0
12/08/15,OKC,-2.0
12/08/15,SAC,-2.0
12/08/15,UTA,2.0
12/08/15,BKN,4.5
12/08/15,HOU,-4.5
12/08/15,DEN,2.5
12/08/15,ORL,-2.5
12/08/15,IND,6.0
12/08/15,GSW,-6.0
12/09/15,MIL,5.5
12/09/15,LAC,-5.5
12/09/15,BOS,-3.5
12/09/15,CHI,3.5
12/09/15,CHA,-1.0
12/09/15,MIA,1.0
12/09/15,UTA,-3.5
12/09/15,NYK,3.5
12/09/15,DAL,1.5
12/09/15,ATL,-1.5
12/09/15,DET,-3.5
12/09/15,MEM,3.5
12/09/15,TOR,5.5
12/09/15,SAS,-5.5
12/09/15,PHX,-4.5
12/09/15,ORL,4.5
12/09/15,MIN,-7.0
12/09/15,LAL,7.0
12/09/15,WAS,-3.0
12/09/15,HOU,3.0
12/10/15,CHI,1.5
12/10/15,LAC,-1.5
12/10/15,SAC,-6.0
12/10/15,NYK,6.0
12/10/15,BKN,-7.0
12/10/15,PHI,7.0
12/10/15,OKC,-7.5
12/10/15,ATL,7.5
12/11/15,BOS,5.5
12/11/15,GSW,-5.5
12/11/15,MEM,-3.0
12/11/15,CHA,3.0
12/11/15,UTA,3.5
12/11/15,OKC,-3.5
12/11/15,ORL,3.0
12/11/15,CLE,-3.0
12/11/15,DEN,0.0
12/11/15,MIN,0.0
12/11/15,IND,-5.0
12/11/15,MIA,5.0
12/11/15,NOP,-3.0
12/11/15,WAS,3.0
12/11/15,TOR,-7.5
12/11/15,MIL,7.5
12/11/15,PHI,9.0
12/11/15,DET,-9.0
12/11/15,SAS,-15.5
12/11/15,LAL,15.5
12/11/15,PHX,-4.0
12/11/15,POR,4.0
12/12/15,MIL,8.5
12/12/15,GSW,-8.5
12/12/15,CHI,-7.0
12/12/15,NOP,7.0
12/12/15,ATL,3.0
12/12/15,SAS,-3.0
12/12/15,CHA,-2.5
12/12/15,BOS,2.5
12/12/15,DAL,-6.5
12/12/15,WAS,6.5
12/12/15,BKN,7.0
12/12/15,LAC,-7.0
12/12/15,DET,-1.5
12/12/15,IND,1.5
12/12/15,HOU,-11.5
12/12/15,LAL,11.5
12/12/15,POR,-3.0
12/12/15,NYK,3.0
12/13/15,MIA,-3.5
12/13/15,MEM,3.5
12/13/15,TOR,-12.0
12/13/15,PHI,12.0
12/13/15,PHX,-5.5
12/13/15,MIN,5.5
12/13/15,OKC,-9.0
12/13/15,UTA,9.0
12/14/15,CHI,-13.5
12/14/15,PHI,13.5
12/14/15,MEM,-4.0
12/14/15,WAS,4.0
12/14/15,ATL,-5.5
12/14/15,MIA,5.5
12/14/15,DAL,-4.0
12/14/15,PHX,4.0
12/14/15,BKN,3.5
12/14/15,ORL,-3.5
12/14/15,DEN,4.0
12/14/15,HOU,-4.0
12/14/15,IND,-5.0
12/14/15,TOR,5.0
12/14/15,DET,1.5
12/14/15,LAC,-1.5
12/14/15,SAS,-13.0
12/14/15,UTA,13.0
12/14/15,POR,-3.0
12/14/15,NOP,3.0
12/15/15,BOS,1.5
12/15/15,CLE,-1.5
12/15/15,SAC,-2.5
12/15/15,HOU,2.5
12/15/15,LAL,3.0
12/15/15,MIL,-3.0
12/15/15,MIN,-5.5
12/15/15,DEN,5.5
12/16/15,CHI,-4.0
12/16/15,MEM,4.0
12/16/15,LAC,-11.0
12/16/15,MIL,11.0
12/16/15,ATL,-13.5
12/16/15,PHI,13.5
12/16/15,UTA,-3.0
12/16/15,NOP,3.0
12/16/15,NYK,-4.5
12/16/15,MIN,4.5
12/16/15,ORL,-1.5
12/16/15,CHA,1.5
12/16/15,BKN,5.0
12/16/15,MIA,-5.0
12/16/15,IND,-4.5
12/16/15,DAL,4.5
12/16/15,DET,-2.5
12/16/15,BOS,2.5
12/16/15,SAS,-13.0
12/16/15,WAS,13.0
12/16/15,OKC,-10.5
12/16/15,POR,10.5
12/16/15,GSW,-12.0
12/16/15,PHX,12.0
12/17/15,CLE,-3.0
12/17/15,OKC,3.0
12/17/15,CHA,1.0
12/17/15,TOR,-1.0
12/17/15,LAL,6.0
12/17/15,HOU,-6.0
12/18/15,CHI,-4.0
12/18/15,DET,4.0
12/18/15,BOS,-3.5
12/18/15,ATL,3.5
12/18/15,MIA,-4.0
12/18/15,TOR,4.0
12/18/15,UTA,-5.5
12/18/15,DEN,5.5
12/18/15,ORL,-4.5
12/18/15,POR,4.5
12/18/15,DAL,-2.5
12/18/15,MEM,2.5
12/18/15,IND,-10.0
12/18/15,BKN,10.0
12/18/15,PHI,6.5
12/18/15,NYK,-6.5
12/18/15,SAS,-7.5
12/18/15,LAC,7.5
12/18/15,PHX,-3.5
12/18/15,NOP,3.5
12/18/15,MIN,2.5
12/18/15,SAC,-2.5
12/18/15,GSW,-19.0
12/18/15,MIL,19.0
12/19/15,MEM,-1.5
12/19/15,IND,1.5
12/19/15,NYK,0.0
12/19/15,CHI,0.0
12/19/15,HOU,0.0
12/19/15,LAC,0.0
12/19/15,OKC,-16.0
12/19/15,LAL,16.0
12/19/15,WAS,1.0
12/19/15,CHA,-1.0
12/20/15,CLE,-16.5
12/20/15,PHI,16.5
12/20/15,MIA,-5.0
12/20/15,POR,5.0
12/20/15,ORL,1.0
12/20/15,ATL,-1.0
12/20/15,BKN,1.0
12/20/15,MIN,-1.0
12/20/15,DEN,0.0
12/20/15,NOP,0.0
12/20/15,TOR,-5.0
12/20/15,SAC,5.0
12/20/15,PHX,-6.5
12/20/15,MIL,6.5
12/21/15,CHI,-10.5
12/21/15,BKN,10.5
12/21/15,BOS,-8.0
12/21/15,MIN,8.0
12/21/15,LAC,1.5
12/21/15,OKC,-1.5
12/21/15,ATL,-9.0
12/21/15,POR,9.0
12/21/15,UTA,-4.5
12/21/15,PHX,4.5
12/21/15,NYK,-2.0
12/21/15,ORL,2.0
12/21/15,HOU,-3.5
12/21/15,CHA,3.5
12/21/15,SAS,-9.0
12/21/15,IND,9.0
12/21/15,WAS,-2.5
12/21/15,SAC,2.5
12/22/15,MIA,-2.5
12/22/15,DET,2.5
12/22/15,DEN,-5.5
12/22/15,LAL,5.5
12/22/15,TOR,-4.0
12/22/15,DAL,4.0
12/22/15,PHI,10.0
12/22/15,MEM,-10.0
12/23/15,MIL,-11.0
12/23/15,PHI,11.0
12/23/15,CLE,-12.0
12/23/15,NYK,12.0
12/23/15,ATL,-6.5
12/23/15,DET,6.5
12/23/15,CHA,-2.0
12/23/15,BOS,2.0
12/23/15,LAL,14.0
12/23/15,OKC,-14.0
12/23/15,ORL,-1.0
12/23/15,HOU,1.0
12/23/15,BKN,3.0
12/23/15,DAL,-3.0
12/23/15,IND,-6.5
12/23/15,SAC,6.5
12/23/15,NOP,-8.0
12/23/15,POR,8.0
12/23/15,PHX,-8.5
12/23/15,DEN,8.5
12/23/15,MIN,11.0
12/23/15,SAS,-11.0
12/23/15,GSW,-14.0
12/23/15,UTA,14.0
12/23/15,WAS,0.0
12/23/15,MEM,-0.0
12/25/15,MIA,-5.5
12/25/15,NOP,5.5
12/25/15,LAL,12.0
12/25/15,LAC,-12.0
12/25/15,HOU,7.0
12/25/15,SAS,-7.0
12/25/15,OKC,-9.0
12/25/15,CHI,9.0
12/25/15,GSW,-6.5
12/25/15,CLE,6.5
12/26/15,MIL,3.0
12/26/15,TOR,-3.0
12/26/15,ATL,-7.5
12/26/15,NYK,7.5
12/26/15,CHA,-2.5
12/26/15,MEM,2.5
12/26/15,UTA,2.0
12/26/15,LAC,-2.0
12/26/15,ORL,-4.5
12/26/15,MIA,4.5
12/26/15,DAL,-2.5
12/26/15,CHI,2.5
12/26/15,BKN,3.0
12/26/15,WAS,-3.0
12/26/15,NOP,1.0
12/26/15,HOU,-1.0
12/26/15,DET,1.5
12/26/15,BOS,-1.5
12/26/15,SAS,-14.5
12/26/15,DEN,14.5
12/26/15,PHX,-12.0
12/26/15,PHI,12.0
12/26/15,MIN,4.5
12/26/15,IND,-4.5
12/26/15,POR,7.5
12/26/15,CLE,-7.5
12/27/15,BOS,-8.0
12/27/15,NYK,8.0
12/27/15,MEM,-10.0
12/27/15,LAL,10.0
12/27/15,SAC,-8.0
12/27/15,POR,8.0
12/27/15,OKC,-16.0
12/27/15,DEN,16.0
12/28/15,CHI,-2.0
12/28/15,TOR,2.0
12/28/15,MIA,-8.0
12/28/15,BKN,8.0
12/28/15,CHA,-12.5
12/28/15,LAL,12.5
12/28/15,UTA,-9.0
12/28/15,PHI,9.0
12/28/15,ORL,-5.0
12/28/15,NOP,5.0
12/28/15,DAL,-6.5
12/28/15,MIL,6.5
12/28/15,IND,-2.0
12/28/15,ATL,2.0
12/28/15,SAS,-14.0
12/28/15,MIN,14.0
12/28/15,PHX,9.0
12/28/15,CLE,-9.0
12/28/15,GSW,-14.0
12/28/15,SAC,14.0
12/28/15,WAS,-1.0
12/28/15,LAC,1.0
12/29/15,MEM,-5.0
12/29/15,MIA,5.0
12/29/15,NYK,1.5
12/29/15,DET,-1.5
12/29/15,DEN,6.0
12/29/15,CLE,-6.0
12/29/15,HOU,-3.0
12/29/15,ATL,3.0
